#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	  240713	    9266	    1486	   82.03	   94.08	   87.20	  106.29	  226.54	214288.56	1.0e-26
CARD|AAC75136.1 mdtB [Escherichia coli str. K-12 substr. MG1655]	   91879	   19665	    3123	   96.64	  100.00	   96.64	  100.00	   32.82	46751.50	1.0e-26
CARD|U00096_4166659_4168200 Escherichia coli 16S rRNA mutation in the rrsB gene conferring resistance to paromomycin [Escherichia coli K-12]	  786506	    9291	    1542	   98.05	  100.00	   98.05	  100.00	  510.31	759065.11	1.0e-26
CARD|AAM09852.1 vanXD [Enterococcus faecium]	   47527	    3841	     609	  100.00	  100.00	  100.00	  100.00	   78.78	37151.70	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  127951	    9600	    1529	   84.57	   95.55	   88.50	  104.65	  129.77	101829.17	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	  889189	   17392	    2904	   99.04	  100.00	   99.04	  100.00	  325.19	838344.87	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 1548607	   16781	    2926	   77.58	   87.63	   88.53	  114.12	  720.72	1498980.89	1.0e-26
CARD|CU458896.1_1462398_1463901 Mycobacterium abscessus 16S rRNA mutation conferring resistance to kanamycin [Mycobacterium abscessus]	  109510	    9454	    1504	   75.40	   86.77	   86.90	  115.25	  103.71	84152.36	1.0e-26
CARD|NP_414996.1 Escherichia coli acrA [Escherichia coli str. K-12 substr. MG1655]	   51356	    7531	    1194	   99.08	  100.00	   99.08	  100.00	   44.35	32614.55	1.0e-26
CARD|AET10444.1 tetA(46) [Streptococcus australis]	   15711	   10906	    1725	   95.19	  100.00	   95.19	  100.00	   10.54	  867.10	1.0e-26
CARD|CDJ72759 Escherichia coli PtsI with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	   68254	   10890	    1728	   99.48	  100.00	   99.48	  100.00	   40.15	41576.10	1.0e-26
CARD|AAC76539.1 mdtF [Escherichia coli str. K-12 substr. MG1655]	  119101	   19575	    3114	   97.37	  100.00	   97.37	  100.00	   41.55	71427.21	1.0e-26
CARD|NP_415434.1 msbA [Escherichia coli str. K-12 substr. MG1655]	   64204	   11025	    1749	   98.06	  100.00	   98.06	  100.00	   39.05	37590.06	1.0e-26
CARD|BAE78082.1 mdtP [Escherichia coli str. K-12 substr. W3110]	   65501	    9246	    1467	   97.82	  100.00	   97.82	  100.00	   47.88	42336.81	1.0e-26
CARD|NP_414995.1 acrB [Escherichia coli str. K-12 substr. MG1655]	  116232	   19805	    3150	   97.75	  100.00	   97.75	  100.00	   39.59	68348.84	1.0e-26
CARD|NC_008596.1_5027948_5029475 Mycobacterium smegmatis 16S rRNA mutation in the rrsB gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  469633	    9393	    1528	   79.25	   88.94	   89.11	  112.44	  404.49	442189.19	1.0e-26
CARD|AFK31666.1 tet(40) [Streptococcus suis]	  304361	    7582	    1221	   99.51	  100.00	   99.51	  100.00	  253.22	282349.35	1.0e-26
CARD|CAC41371.2 tet32 [Clostridiaceae bacterium K10]	  308575	   11924	    1920	   88.23	   88.91	   99.24	  112.48	  168.71	274576.93	1.0e-26
CARD|NZ_CP018138.1_1692408_1695312 Streptococcus pneumoniae 23S rRNA mutation conferring resistance to macrolides and streptogramins antibiotics [Streptococcus pneumoniae]	 1810310	   16362	    2904	   94.15	   99.93	   94.21	  100.07	  828.04	1761807.41	1.0e-26
CARD|CDJ73208 Escherichia coli UhpT with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	   51445	    8781	    1392	   97.70	  100.00	   97.70	  100.00	   39.53	30223.04	1.0e-26
CARD|AL123456.3_1471846_1473382 Mycobacterium tuberculosis 16S rRNA mutation conferring resistance to viomycin [Mycobacterium tuberculosis H37Rv]	  122725	    9654	    1537	   78.07	   87.31	   89.42	  114.53	  117.91	96578.89	1.0e-26
CARD|AAC75137.1 mdtC [Escherichia coli str. K-12 substr. MG1655]	   85690	   19388	    3078	   94.18	  100.00	   94.18	  100.00	   32.84	41833.99	1.0e-26
CARD|AAY32951.1 lnuC [Streptococcus agalactiae]	   10066	    3129	     495	   96.36	  100.00	   96.36	  100.00	   22.51	 3646.49	1.0e-26
CARD|AGV10830.1 APH(3')-IIIa [Campylobacter coli CVM N29710]	   74124	    5006	     795	  100.00	  100.00	  100.00	  100.00	   93.44	60370.41	1.0e-26
CARD|AAU10334.1 aad(6) [Streptococcus oralis]	   58494	    5238	     831	   99.64	   99.64	  100.00	  100.36	   70.93	44500.24	1.0e-26
CARD|CDJ73082 Escherichia coli CyaA with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	  110393	   16016	    2547	   96.90	  100.00	   96.90	  100.00	   14.94	70461.14	1.0e-26
CARD|AAA88675.1 ErmF [Bacteroides fragilis]	   95265	    5038	     801	   98.75	  100.00	   98.75	  100.00	  123.71	81162.60	1.0e-26
CARD|AET10445.1 tetB(46) [Streptococcus australis]	   14399	   10983	    1737	   86.70	   91.31	   94.96	  109.52	    9.61	  459.57	1.0e-26
CARD|AAN82549.1 Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin [Escherichia coli CFT073]	  101980	    7734	    1230	   99.84	  100.00	   99.84	  100.00	   86.75	80957.02	1.0e-26
CARD|AAC76093.1 bacA [Escherichia coli str. K-12 substr. MG1655]	   32358	    5190	     822	   98.05	  100.00	   98.05	  100.00	   41.63	19657.01	1.0e-26
CARD|YP_490697.1 acrD [Escherichia coli str. K-12 substr. W3110]	  114930	   19580	    3114	   98.39	  100.00	   98.39	  100.00	   38.89	67589.37	1.0e-26
CARD|AAG03357.1 ErmX [Corynebacterium striatum]	    4892	    4819	     762	   97.11	  100.13	   96.99	   99.87	    7.14	    0.54	4.6e-01
CARD|AAC76296.1 acrS [Escherichia coli str. K-12 substr. MG1655]	   21797	    4188	     663	   98.34	  100.00	   98.34	  100.00	   34.52	11931.58	1.0e-26
CARD|AFH35853.1 Escherichia coli mdfA [Escherichia coli]	   32094	    7786	    1233	   96.35	  100.00	   96.35	  100.00	   29.05	14815.25	1.0e-26
CARD|BAE78083.1 mdtO [Escherichia coli str. K-12 substr. W3110]	   79839	   12925	    2052	   97.56	  100.00	   97.56	  100.00	   42.09	48266.84	1.0e-26
CARD|NP_415804.1 antibiotic resistant fabI [Escherichia coli str. K-12 substr. MG1655]	   25397	    4983	     789	   99.11	  100.00	   99.11	  100.00	   33.03	13715.61	1.0e-26
CARD|AEA37904.1 lsaC [Streptococcus agalactiae]	    9400	    9354	    1479	   99.12	  100.00	   99.12	  100.00	    6.81	    0.11	7.4e-01
CARD|AAM09851.1 vanRD [Enterococcus faecium]	   53214	    4407	     699	  100.00	  100.00	  100.00	  100.00	   77.21	41339.32	1.0e-26
CARD|NP_708834.1 Shigella flexneri parC conferring resistance to fluoroquinolones [Shigella flexneri 2a str. 301]	   34539	   14269	    2259	   85.70	   86.32	   99.28	  115.85	   15.60	 8417.42	1.0e-26
CARD|NP_414997.1 Escherichia coli acrR with mutation conferring multidrug antibiotic resistance [Escherichia coli str. K-12 substr. MG1655]	   26536	    4092	     648	   99.38	  100.00	   99.38	  100.00	   41.73	16445.29	1.0e-26
CARD|BAE77933.1 CRP [Escherichia coli str. K-12 substr. W3110]	   24237	    3998	     633	   99.21	  100.00	   99.21	  100.00	   39.40	14506.33	1.0e-26
CARD|AAC76055.1 Escherichia coli parC conferring resistance to fluoroquinolone [Escherichia coli str. K-12 substr. MG1655]	   62597	   14245	    2259	   96.06	   97.03	   99.00	  103.06	   28.22	30424.45	1.0e-26
CARD|AAC75291.1 Escherichia coli gyrA with mutation conferring resistance to triclosan [Escherichia coli str. K-12 substr. MG1655]	   57188	   16580	    2628	   88.62	   90.49	   97.94	  110.51	   23.18	22353.90	1.0e-26
CARD|NP_418574.1 Escherichia coli ampC [Escherichia coli str. K-12 substr. MG1655]	   46171	    7155	    1134	   97.62	  100.00	   97.62	  100.00	   43.81	28545.86	1.0e-26
CARD|YP_490321.1 baeR [Escherichia coli str. K-12 substr. W3110]	   21509	    4567	     723	   97.10	  100.00	   97.10	  100.00	   32.67	11005.78	1.0e-26
CARD|CAA79727.1 tetQ [Bacteroides fragilis]	  391910	   12196	    1974	   98.07	  100.00	   98.07	  100.00	  213.88	356792.89	1.0e-26
