#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NP_461214.1 Salmonella enterica gyrA conferring resistance to fluoroquinolones [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	  417551	   38478	    2637	   84.49	   95.56	   88.41	  104.64	  219.54	315101.18	1.0e-26
CARD|BAG75524.1 efmA [Enterococcus faecium]	  121872	   18916	    1287	  100.00	  100.00	  100.00	  100.00	   94.95	75289.01	1.0e-26
CARD|AAA65958.1 vanYA [Enterococcus faecium]	  518659	   13263	     912	  100.00	  100.00	  100.00	  100.00	  570.29	480191.25	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	10644750	   30943	    2904	   97.04	   99.93	   97.11	  100.07	 4045.23	10552278.73	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	  372295	   42751	    2926	   82.81	   91.25	   90.75	  109.59	  169.43	261654.15	1.0e-26
CARD|AAA65956.1 vanA [Enterococcus faecium]	  460546	   15032	    1032	   99.90	  100.00	   99.90	  100.00	  449.12	417349.07	1.0e-26
CARD|CDJ72759 Escherichia coli PtsI with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	  475788	   25167	    1728	   86.75	   96.24	   90.14	  103.91	  368.51	405343.46	1.0e-26
CARD|AAA65959.1 vanZA [Enterococcus faecium]	  269243	    7113	     486	  100.00	  100.00	  100.00	  100.00	  555.75	248634.77	1.0e-26
CARD|NP_414995.1 acrB [Escherichia coli str. K-12 substr. MG1655]	  268248	   46154	    3150	   74.19	   87.24	   85.04	  114.63	  140.07	156885.87	1.0e-26
CARD|BAE15963.1 dfrG [Staphylococcus aureus]	   54162	    7330	     498	  100.00	  100.00	  100.00	  100.00	  109.26	35666.11	1.0e-26
CARD|NZ_CP018138.1_1692408_1695312 Streptococcus pneumoniae 23S rRNA mutation conferring resistance to macrolides and streptogramins antibiotics [Streptococcus pneumoniae]	  525258	   42258	    2904	   80.96	   89.19	   90.77	  112.12	  234.59	411068.02	1.0e-26
CARD|CDJ73208 Escherichia coli UhpT with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	  238970	   20397	    1392	   76.22	   86.85	   87.76	  115.14	  266.52	184192.96	1.0e-26
CARD|U00096_223771_225312 Escherichia coli 16S rRNA mutation in the rrsH gene conferring resistance to spectinomycin [Escherichia coli K-12]	 1411310	   21901	    1542	   97.15	  100.00	   97.15	  100.00	 1055.27	1346944.03	1.0e-26
CARD|AGV10830.1 APH(3')-IIIa [Campylobacter coli CVM N29710]	  408796	   11595	     795	  100.00	  100.00	  100.00	  100.00	  515.70	375290.06	1.0e-26
CARD|AAU10334.1 aad(6) [Streptococcus oralis]	  429074	   12113	     831	  100.00	  100.00	  100.00	  100.00	  517.83	394063.03	1.0e-26
CARD|AAN82549.1 Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin [Escherichia coli CFT073]	  222997	   18030	    1230	   96.34	   99.92	   96.42	  100.08	  208.19	174300.78	1.0e-26
CARD|AAB63533.1 AAC(6')-Ii [Enterococcus faecium]	   43203	    8083	     549	   99.64	  100.00	   99.64	  100.00	   79.70	24048.60	1.0e-26
CARD|ANZ79240.1 tetA(60) [uncultured bacterium]	    2309	   25659	    1740	   76.32	   83.74	   91.15	  119.42	    1.78	19494.83	1.0e-26
CARD|CUX99269.1 Enterococcus faecium liaF mutant conferring daptomycin resistance [Enterococcus faecium]	   49011	   10777	     732	   94.67	  100.00	   94.67	  100.00	   80.30	24449.91	1.0e-26
CARD|AHA80958.1 SHV-172 [Klebsiella pneumoniae]	   38933	   12680	     861	   92.57	   92.80	   99.75	  107.76	   45.39	13352.96	1.0e-26
