#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	  103981	   62611	    1486	   79.88	   89.84	   88.91	  111.31	  114.36	10273.23	1.0e-26
CARD|Y10819.1_1849_4984 Propionibacteria 23S rRNA with mutation conferring resistance to macrolide antibiotics [Propionibacterium freudenreichii]	   10857	  132287	    3135	   82.26	   85.87	   95.80	  116.46	    4.57	103009.88	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  280799	   64320	    1529	   78.61	   90.12	   87.23	  110.96	  281.60	135788.06	1.0e-26
CARD|BAG75524.1 efmA [Enterococcus faecium]	 2821021	   52876	    1287	  100.00	  100.00	  100.00	  100.00	 2195.41	2666281.77	1.0e-26
CARD|AAA65958.1 vanYA [Enterococcus faecium]	 5040035	   36685	     912	  100.00	  100.00	  100.00	  100.00	 5535.62	4931037.91	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 9971336	  112235	    2926	   92.07	   99.90	   92.17	  100.10	 4435.82	9639626.01	1.0e-26
CARD|YP_039997.1 Staphylococcus aureus rpoC conferring resistance to daptomycin [Staphylococcus aureus subsp. aureus MRSA252]	  240378	  152629	    3624	   73.34	   84.46	   86.83	  118.39	  112.69	19591.90	1.0e-26
CARD|AAA65956.1 vanA [Enterococcus faecium]	 6176488	   41063	    1032	   99.90	  100.00	   99.90	  100.00	 6015.01	6054382.14	1.0e-26
CARD|AET10444.1 tetA(46) [Streptococcus australis]	   13772	   72748	    1725	   94.26	  100.00	   94.26	  100.00	    9.65	40200.81	1.0e-26
CARD|AAQ10694.1 qacB [Staphylococcus aureus]	    1613	   65159	    1545	   71.39	   71.52	   99.82	  139.82	    1.05	60476.54	1.0e-26
CARD|AAO04716.1 dfrC [Staphylococcus epidermidis ATCC 12228]	    1225	   20488	     486	   93.21	   93.21	  100.00	  107.28	    2.59	17089.99	1.0e-26
CARD|AAA65959.1 vanZA [Enterococcus faecium]	  655818	   20366	     486	  100.00	  100.00	  100.00	  100.00	 1414.87	597173.15	1.0e-26
CARD|NC_008596.1_5027948_5029475 Mycobacterium smegmatis 16S rRNA mutation in the rrsB gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  844658	   63946	    1528	   76.31	   85.54	   89.21	  116.91	  766.89	670820.33	1.0e-26
CARD|NZ_CP018138.1_1692408_1695312 Streptococcus pneumoniae 23S rRNA mutation conferring resistance to macrolides and streptogramins antibiotics [Streptococcus pneumoniae]	13508566	  107435	    2904	   91.36	  100.14	   91.23	   99.86	 5842.35	13189650.32	1.0e-26
CARD|AGV10830.1 APH(3')-IIIa [Campylobacter coli CVM N29710]	 4828737	   32042	     795	  100.00	  100.00	  100.00	  100.00	 6083.74	4733454.06	1.0e-26
CARD|AAU10334.1 aad(6) [Streptococcus oralis]	 4481587	   33605	     831	  100.00	  100.00	  100.00	  100.00	 5399.84	4381772.26	1.0e-26
CARD|AET10445.1 tetB(46) [Streptococcus australis]	   14562	   73253	    1737	   86.24	   91.25	   94.51	  109.59	    9.46	39226.87	1.0e-26
CARD|AAB63533.1 AAC(6')-Ii [Enterococcus faecium]	 1123047	   22908	     549	   99.64	  100.00	   99.64	  100.00	 2070.02	1056154.45	1.0e-26
