#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NP_461214.1 Salmonella enterica gyrA conferring resistance to fluoroquinolones [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	   71327	   31755	    2637	   80.96	   91.01	   88.96	  109.88	   37.33	15190.83	1.0e-26
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	  137475	   17849	    1486	   78.73	   90.44	   87.05	  110.57	  129.43	92132.34	1.0e-26
CARD|AAC75136.1 mdtB [Escherichia coli str. K-12 substr. MG1655]	  301465	   37338	    3123	   96.13	  100.00	   96.13	  100.00	  112.25	205909.87	1.0e-26
CARD|U00096_4166659_4168200 Escherichia coli 16S rRNA mutation in the rrsB gene conferring resistance to paromomycin [Escherichia coli K-12]	 1839934	   17511	    1542	   99.48	  100.13	   99.35	   99.87	 1093.76	1788059.06	1.0e-26
CARD|ACI32877.1 dfrA14 [Escherichia coli]	  136593	    5799	     483	   99.79	  100.00	   99.79	  100.00	  284.59	120139.42	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	   74947	   18402	    1529	   82.86	   93.20	   88.91	  107.30	   74.62	34250.42	1.0e-26
CARD|BAG75524.1 efmA [Enterococcus faecium]	   33398	   15509	    1287	  100.00	  100.00	  100.00	  100.00	   26.00	 6543.25	1.0e-26
CARD|AAA65958.1 vanYA [Enterococcus faecium]	   87925	   10969	     912	   99.89	  100.00	   99.89	  100.00	   97.02	59883.65	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	 4473583	   30051	    2904	   99.00	  100.00	   99.00	  100.00	 1637.25	4384229.93	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 1051944	   34134	    2926	   88.45	   98.26	   90.02	  101.77	  473.25	953831.10	1.0e-26
CARD|CU458896.1_1462398_1463901 Mycobacterium abscessus 16S rRNA mutation conferring resistance to kanamycin [Mycobacterium abscessus]	   24474	   18130	    1504	   72.94	   82.18	   88.75	  121.68	   25.87	  944.41	1.0e-26
CARD|NP_414996.1 Escherichia coli acrA [Escherichia coli str. K-12 substr. MG1655]	  139398	   14339	    1194	   99.08	  100.00	   99.08	  100.00	  120.58	101730.11	1.0e-26
CARD|AAA65956.1 vanA [Enterococcus faecium]	   86318	   12413	    1032	   99.90	  100.00	   99.90	  100.00	   84.15	55319.49	1.0e-26
CARD|AET10444.1 tetA(46) [Streptococcus australis]	   66992	   20768	    1725	   95.07	  100.00	   95.07	  100.00	   45.02	24345.95	1.0e-26
CARD|CDJ72759 Escherichia coli PtsI with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	  280248	   20662	    1728	   99.42	  100.00	   99.42	  100.00	  179.05	223935.04	1.0e-26
CARD|AAC76539.1 mdtF [Escherichia coli str. K-12 substr. MG1655]	  406986	   37103	    3114	   97.30	  100.00	   97.30	  100.00	  142.50	308074.27	1.0e-26
CARD|NP_415434.1 msbA [Escherichia coli str. K-12 substr. MG1655]	  159882	   20995	    1749	   98.06	  100.00	   98.06	  100.00	   98.68	106644.61	1.0e-26
CARD|BAE78082.1 mdtP [Escherichia coli str. K-12 substr. W3110]	  198403	   17586	    1467	   97.61	  100.00	   97.61	  100.00	  145.56	151371.74	1.0e-26
CARD|AAA65959.1 vanZA [Enterococcus faecium]	   46327	    5852	     486	  100.00	  100.00	  100.00	  100.00	   95.61	31395.46	1.0e-26
CARD|AAL02127.1 CTX-M-15 [Escherichia coli]	  491088	   10400	     876	  100.00	  100.00	  100.00	  100.00	  317.43	460749.59	1.0e-26
CARD|NP_414995.1 acrB [Escherichia coli str. K-12 substr. MG1655]	  403511	   37537	    3150	   98.79	  100.00	   98.79	  100.00	  141.40	303677.31	1.0e-26
CARD|AAA24786.1 vanC [Enterococcus gallinarum]	    1623	   12447	    1032	   71.51	   71.80	   99.60	  139.27	    1.60	 8327.45	1.0e-26
CARD|NC_008596.1_5027948_5029475 Mycobacterium smegmatis 16S rRNA mutation in the rrsB gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  328073	   18241	    1528	   80.24	   90.64	   88.52	  110.32	  292.81	277191.22	1.0e-26
CARD|AFK31666.1 tet(40) [Streptococcus suis]	    6238	   14726	    1221	   99.43	   99.59	   99.84	  100.41	    5.17	 3436.77	1.0e-26
CARD|BAE15963.1 dfrG [Staphylococcus aureus]	   10102	    6003	     498	  100.00	  100.00	  100.00	  100.00	   20.40	 1042.78	1.0e-26
CARD|NZ_CP018138.1_1692408_1695312 Streptococcus pneumoniae 23S rRNA mutation conferring resistance to macrolides and streptogramins antibiotics [Streptococcus pneumoniae]	 2470689	   32291	    2904	   96.28	   99.97	   96.31	  100.03	 1017.97	2375481.29	1.0e-26
CARD|CDJ73208 Escherichia coli UhpT with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	  230957	   16669	    1392	   97.27	  100.00	   97.27	  100.00	  189.82	185437.59	1.0e-26
CARD|AFB82783.1 OXA-1 [Klebsiella pneumoniae]	  174064	    9967	     831	  100.00	  100.00	  100.00	  100.00	  209.95	146321.40	1.0e-26
CARD|AAC75137.1 mdtC [Escherichia coli str. K-12 substr. MG1655]	  243627	   36868	    3078	   94.09	  100.00	   94.09	  100.00	   96.02	152406.26	1.0e-26
CARD|AGV10830.1 APH(3')-IIIa [Campylobacter coli CVM N29710]	   84721	    9562	     795	  100.00	  100.00	  100.00	  100.00	  106.79	59912.44	1.0e-26
CARD|AJD73064.1 RlmA(II) [Streptococcus pneumoniae]	    2131	   10239	     849	   83.27	   88.57	   94.02	  112.90	    3.38	 5314.84	1.0e-26
CARD|AAM61952.1 TEM-104 [Klebsiella pneumoniae]	  125191	   10343	     861	   99.65	   99.65	  100.00	  100.35	  145.66	97318.11	1.0e-26
CARD|AAU10334.1 aad(6) [Streptococcus oralis]	   42251	   10009	     831	   99.52	   99.52	  100.00	  100.48	   51.03	19891.07	1.0e-26
CARD|CDO61513.1 efrA [Enterococcus faecium]	   37957	   17556	    1457	   98.83	   99.66	   99.17	  100.34	   26.76	 7497.08	1.0e-26
CARD|AAO82601.1 Enterococcus faecalis liaF mutant conferring daptomycin resistance [Enterococcus faecalis V583]	   17394	    8823	     732	  100.00	  100.00	  100.00	  100.00	   23.80	 2801.57	1.0e-26
CARD|CDJ73082 Escherichia coli CyaA with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	   24157	   30716	    2547	   82.88	   93.64	   88.51	  106.79	   14.71	  784.19	1.0e-26
CARD|AET10445.1 tetB(46) [Streptococcus australis]	   68925	   20911	    1737	   94.59	  100.06	   94.53	   99.94	   46.40	25660.65	1.0e-26
CARD|AAN82549.1 Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin [Escherichia coli CFT073]	  448727	   14625	    1230	   99.27	  100.00	   99.27	  100.00	  384.51	406697.54	1.0e-26
CARD|AAB63533.1 AAC(6')-Ii [Enterococcus faecium]	    9897	    6618	     549	   99.64	  100.00	   99.64	  100.00	   18.20	  650.66	1.0e-26
CARD|AAC76093.1 bacA [Escherichia coli str. K-12 substr. MG1655]	  110202	    9879	     822	   98.18	  100.00	   98.18	  100.00	  144.27	83814.69	1.0e-26
CARD|YP_490697.1 acrD [Escherichia coli str. K-12 substr. W3110]	  352920	   37168	    3114	   98.65	  100.00	   98.65	  100.00	  120.89	255579.75	1.0e-26
CARD|AAG03357.1 ErmX [Corynebacterium striatum]	    5363	    9188	     762	   96.06	  100.13	   95.94	   99.87	    7.94	 1005.89	1.0e-26
CARD|AAC76296.1 acrS [Escherichia coli str. K-12 substr. MG1655]	   89136	    7973	     663	   98.34	  100.00	   98.34	  100.00	  141.21	67834.46	1.0e-26
CARD|AFH35853.1 Escherichia coli mdfA [Escherichia coli]	  111976	   14820	    1233	   96.27	  100.00	   96.27	  100.00	  103.82	74442.98	1.0e-26
CARD|CUX99269.1 Enterococcus faecium liaF mutant conferring daptomycin resistance [Enterococcus faecium]	   12446	    8825	     732	   94.67	  100.00	   94.67	  100.00	   20.26	  616.39	1.0e-26
CARD|BAE78083.1 mdtO [Escherichia coli str. K-12 substr. W3110]	  263489	   24553	    2052	   97.08	  100.00	   97.08	  100.00	  141.07	198200.81	1.0e-26
CARD|NP_415804.1 antibiotic resistant fabI [Escherichia coli str. K-12 substr. MG1655]	   77040	    9492	     789	   98.99	  100.00	   98.99	  100.00	  103.31	52726.98	1.0e-26
CARD|AEA37904.1 lsaC [Streptococcus agalactiae]	    8962	   17838	    1479	   95.74	   95.81	   99.93	  104.38	    6.20	 2939.72	1.0e-26
CARD|YP_005226137.1 Klebsiella pneumoniae OmpK35 [Klebsiella pneumoniae subsp. pneumoniae HS11286]	   54397	    8235	     684	  100.00	  100.15	   99.85	   99.85	   80.18	34022.67	1.0e-26
CARD|NP_708834.1 Shigella flexneri parC conferring resistance to fluoroquinolones [Shigella flexneri 2a str. 301]	  208105	   27080	    2259	   93.89	   96.06	   97.74	  104.10	  100.19	139336.12	1.0e-26
CARD|NP_414997.1 Escherichia coli acrR with mutation conferring multidrug antibiotic resistance [Escherichia coli str. K-12 substr. MG1655]	   74779	    7796	     648	   99.07	  100.00	   99.07	  100.00	  118.63	54333.85	1.0e-26
CARD|BAE77933.1 CRP [Escherichia coli str. K-12 substr. W3110]	  105605	    7608	     633	   99.21	  100.00	   99.21	  100.00	  184.29	84824.74	1.0e-26
CARD|AAC76055.1 Escherichia coli parC conferring resistance to fluoroquinolone [Escherichia coli str. K-12 substr. MG1655]	  124216	   27153	    2259	   87.92	   89.60	   98.12	  111.61	   59.20	62239.24	1.0e-26
CARD|AMQ12811.1 FosA6 [Escherichia coli]	   39749	    5058	     420	   99.76	  100.00	   99.76	  100.00	   95.78	26857.71	1.0e-26
CARD|AAC75291.1 Escherichia coli gyrA with mutation conferring resistance to triclosan [Escherichia coli str. K-12 substr. MG1655]	  184354	   31532	    2628	   93.07	   96.84	   96.11	  103.26	   78.41	108178.93	1.0e-26
CARD|NP_418574.1 Escherichia coli ampC [Escherichia coli str. K-12 substr. MG1655]	  139574	   13618	    1134	   97.80	  100.00	   97.80	  100.00	  131.74	103561.71	1.0e-26
CARD|AFK58562.1 Enterococcus faecium liaR mutant conferring daptomycin resistance [Enterococcus faecium DO]	   13237	    7631	     633	  100.00	  100.00	  100.00	  100.00	   20.97	 1505.99	1.0e-26
CARD|AEA93051.1 Enterococcus faecalis cls conferring resistance to daptomycin [Enterococcus faecalis OG1RF]	   38779	   17423	    1446	   99.59	  100.00	   99.59	  100.00	   27.19	 8114.77	1.0e-26
CARD|YP_490321.1 baeR [Escherichia coli str. K-12 substr. W3110]	   74179	    8699	     723	   96.96	  100.00	   96.96	  100.00	  116.09	51733.46	1.0e-26
CARD|ALL09868.1 Enterococcus faecium cls conferring resistance to daptomycin [Enterococcus faecium]	   28207	   17501	    1452	   99.93	  100.00	   99.93	  100.00	   19.51	 2507.37	1.0e-26
CARD|AKN19287.1 AAC(6')-Ib7 [Salmonella enterica subsp. enterica serovar Corvallis]	   64477	   11796	     980	   72.35	   75.10	   96.33	  133.15	   69.14	36385.35	1.0e-26
CARD|ABR76005.1 Klebsiella pneumoniae ramR mutants [Klebsiella pneumoniae subsp. pneumoniae MGH 78578]	   50250	    7007	     582	  100.00	  100.00	  100.00	  100.00	   86.76	32657.40	1.0e-26
CARD|BAA15934.1 baeS [Escherichia coli str. K-12 substr. W3110]	   92149	   16888	    1404	   90.17	   99.43	   90.69	  100.57	   82.49	51947.55	1.0e-26
CARD|AAA65954.1 vanSA [Enterococcus faecium]	  108480	   13884	    1155	  100.00	  100.00	  100.00	  100.00	   94.14	73128.58	1.0e-26
CARD|CAA38525.1 AAC(3)-IIc [Escherichia coli]	   61962	   10364	     861	   90.71	   93.50	   97.02	  106.96	   80.16	36809.68	1.0e-26
CARD|NP_358469.1 pmrA [Streptococcus pneumoniae R6]	    1618	   14474	    1200	   74.08	   79.25	   93.48	  126.18	    1.71	10271.62	1.0e-26
CARD|YP_006965431.1 catB3 [Enterobacter cloacae]	  102598	    7609	     633	   72.51	   74.41	   97.45	  134.39	  165.52	81871.74	1.0e-26
CARD|EOD99669.1 dfrE [Enterococcus faecalis EnGen0074]	    9057	    5967	     495	   97.37	  100.00	   97.37	  100.00	   19.92	  635.13	1.0e-26
CARD|CAC41008.1 Klebsiella pneumoniae acrA [Klebsiella pneumoniae]	  101472	   14392	    1197	   97.91	   99.75	   98.16	  100.25	   89.78	65445.30	1.0e-26
CARD|AAA65953.1 vanRA [Enterococcus faecium]	   61369	    8377	     696	  100.00	  100.00	  100.00	  100.00	   88.44	40260.83	1.0e-26
CARD|BAB38442 Escherichia coli LamB [Escherichia coli O157:H7 str. Sakai]	  194086	   16077	    1341	   97.91	  100.00	   97.91	  100.00	  156.19	150773.76	1.0e-26
CARD|APB87301 porin OmpC [Escherichia coli]	  105616	   13272	    1104	   96.74	  100.36	   96.39	   99.64	  106.78	71725.91	1.0e-26
CARD|AAC76298.1 acrF [Escherichia coli str. K-12 substr. MG1655]	  392234	   37014	    3105	   96.59	  100.00	   96.59	  100.00	  139.68	293958.23	1.0e-26
CARD|AAC23556.1 APH(6)-Id [Pseudomonas aeruginosa]	  294025	   10000	     837	   99.88	  100.00	   99.88	  100.00	  353.41	265338.82	1.0e-26
CARD|AAA65955.1 vanHA [Enterococcus faecium]	   88604	   11655	     969	  100.00	  100.00	  100.00	  100.00	   91.65	59058.47	1.0e-26
CARD|NP_417169.1 emrR [Escherichia coli str. K-12 substr. MG1655]	   59907	    6391	     531	   98.49	  100.00	   98.49	  100.00	  121.64	43196.97	1.0e-26
CARD|AAK74984.1 Streptococcus pneumoniae parC conferring resistance to fluoroquinolone [Streptococcus pneumoniae TIGR4]	   10429	   29824	    2472	   83.58	   91.95	   90.89	  108.75	    6.32	 9345.44	1.0e-26
CARD|AAO82600.1 Enterococcus faecalis liaS mutant conferring daptomycin resistance [Enterococcus faecalis V583]	   31864	   13303	    1104	  100.00	  100.00	  100.00	  100.00	   28.97	 7626.91	1.0e-26
