#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NP_461214.1 Salmonella enterica gyrA conferring resistance to fluoroquinolones [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	   51246	   62010	    2637	   87.68	   98.45	   89.06	  101.58	   27.19	 1023.06	1.0e-26
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	  118397	   34890	    1486	   88.69	   99.13	   89.48	  100.88	  116.90	45492.51	1.0e-26
CARD|AAM09852.1 vanXD [Enterococcus faecium]	   13643	   14318	     609	   78.98	   90.80	   86.98	  110.13	   34.67	   16.32	5.3e-05
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  276553	   35807	    1529	   88.88	   99.80	   89.06	  100.20	  287.91	185550.39	1.0e-26
CARD|BAG75524.1 efmA [Enterococcus faecium]	   31846	   30258	    1287	  100.00	  100.00	  100.00	  100.00	   24.82	   40.59	7.0e-10
CARD|AAA65958.1 vanYA [Enterococcus faecium]	   24160	   21441	     912	  100.00	  100.00	  100.00	  100.00	   26.62	  162.08	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	 1185948	   67026	    2904	   96.49	  100.10	   96.39	   99.90	  459.56	999209.26	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 9531092	   58133	    2926	   86.77	   96.27	   90.13	  103.87	 4300.54	9358102.59	1.0e-26
CARD|CU458896.1_1462398_1463901 Mycobacterium abscessus 16S rRNA mutation conferring resistance to kanamycin [Mycobacterium abscessus]	  134157	   35303	    1504	   88.70	  101.33	   87.53	   98.69	  116.88	57665.00	1.0e-26
CARD|AAA65956.1 vanA [Enterococcus faecium]	   86913	   24238	    1032	   99.90	  100.00	   99.90	  100.00	   84.77	35339.60	1.0e-26
CARD|AET10444.1 tetA(46) [Streptococcus australis]	  136384	   40493	    1725	   94.49	  100.00	   94.49	  100.00	   93.72	51985.27	1.0e-26
