#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NP_461214.1 Salmonella enterica gyrA conferring resistance to fluoroquinolones [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	   10121	   17267	    2637	   85.97	   94.01	   91.45	  106.37	    5.33	 1864.52	1.0e-26
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	  325327	    9545	    1486	   74.56	   85.53	   87.18	  116.92	  302.53	297778.27	1.0e-26
CARD|AAC75136.1 mdtB [Escherichia coli str. K-12 substr. MG1655]	   59118	   20394	    3123	   96.16	  100.00	   96.16	  100.00	   21.69	18859.13	1.0e-26
CARD|U00096_4166659_4168200 Escherichia coli 16S rRNA mutation in the rrsB gene conferring resistance to paromomycin [Escherichia coli K-12]	  809906	    9618	    1542	   96.63	  100.00	   96.63	  100.00	  532.27	781503.25	1.0e-26
CARD|ACI32877.1 dfrA14 [Escherichia coli]	   18365	    3158	     483	   99.79	  100.00	   99.79	  100.00	   38.17	10743.46	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  106036	    9951	    1529	   79.53	   90.52	   87.86	  110.48	  109.48	79597.62	1.0e-26
CARD|BAG75524.1 efmA [Enterococcus faecium]	    2451	    8426	    1287	   85.78	   85.86	   99.91	  116.47	    1.91	 3282.74	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	  902267	   18019	    2904	   99.07	  100.00	   99.07	  100.00	  331.45	849619.33	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 2191745	   16703	    2926	   82.37	   91.70	   89.82	  109.06	  986.15	2142139.83	1.0e-26
CARD|CU458896.1_1462398_1463901 Mycobacterium abscessus 16S rRNA mutation conferring resistance to kanamycin [Mycobacterium abscessus]	   29524	    9832	    1504	   71.81	   81.65	   87.95	  122.48	   29.89	 9852.22	1.0e-26
CARD|NP_414996.1 Escherichia coli acrA [Escherichia coli str. K-12 substr. MG1655]	   34076	    7802	    1194	   99.08	  100.00	   99.08	  100.00	   30.06	16482.61	1.0e-26
