#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	  702583	    8301	    1486	   80.22	   91.59	   87.58	  109.18	  661.05	678065.13	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  227326	    8821	    1529	   83.00	   93.53	   88.74	  106.92	  220.31	202178.50	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	   15279	   17001	    2904	   72.87	   77.17	   94.42	  129.59	    7.94	   91.89	1.0e-21
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 1461302	   15501	    2926	   79.53	   89.03	   89.33	  112.32	  652.10	1415449.75	1.0e-26
CARD|CU458896.1_1462398_1463901 Mycobacterium abscessus 16S rRNA mutation conferring resistance to kanamycin [Mycobacterium abscessus]	  119726	    8739	    1504	   75.93	   86.44	   87.85	  115.69	  116.06	95884.76	1.0e-26
CARD|CBH51823.1 tet44 [Campylobacter fetus subsp. fetus]	    9144	   11258	    1923	   92.88	   94.23	   98.57	  106.13	    4.98	  219.12	1.0e-26
CARD|NC_008596.1_5027948_5029475 Mycobacterium smegmatis 16S rRNA mutation in the rrsB gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  971051	    8378	    1528	   76.51	   87.17	   87.76	  114.71	  783.96	946201.32	1.0e-26
CARD|AFK31666.1 tet(40) [Streptococcus suis]	  209720	    7052	    1221	  100.00	  100.00	  100.00	  100.00	  172.94	189480.89	1.0e-26
CARD|NZ_CP018138.1_1692408_1695312 Streptococcus pneumoniae 23S rRNA mutation conferring resistance to macrolides and streptogramins antibiotics [Streptococcus pneumoniae]	 2169385	   14592	    2904	   93.90	   99.93	   93.97	  100.07	  973.65	2125997.32	1.0e-26
CARD|AL123456.3_1471846_1473382 Mycobacterium tuberculosis 16S rRNA mutation conferring resistance to viomycin [Mycobacterium tuberculosis H37Rv]	  212930	    8876	    1537	   80.16	   91.15	   87.94	  109.71	  202.45	187721.09	1.0e-26
