#Template	Score	Expected	Template_length	Template_Identity	Template_Coverage	Query_Identity	Query_Coverage	Depth	q_value	p_value
CARD|NP_461214.1 Salmonella enterica gyrA conferring resistance to fluoroquinolones [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	  273815	   46547	    2637	   83.47	   93.70	   89.07	  106.72	  142.54	161224.59	1.0e-26
CARD|CAI43413.1 OXY-1-2 [Klebsiella oxytoca]	  289543	   15447	     876	  100.00	  100.00	  100.00	  100.00	  331.95	246330.86	1.0e-26
CARD|NR_040847.1_0_1486 Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline [Propionibacterium acnes]	  450716	   26117	    1486	   82.97	   94.08	   88.20	  106.29	  446.96	378084.82	1.0e-26
CARD|CAE51638.1 APH(3')-Ia [Serratia marcescens]	  203213	   14415	     816	   99.14	  100.00	   99.14	  100.00	  255.92	163784.85	1.0e-26
CARD|NC_008596.1_3823614_3825143 Mycobacterium smegmatis 16S rRNA mutation in the rrsA gene conferring resistance to kanamycin A [Mycobacterium smegmatis str. MC2 155]	  373430	   26919	    1529	   89.93	  100.20	   89.75	   99.80	  383.36	299911.78	1.0e-26
CARD|AFS44742.1 TEM-201 [Escherichia coli]	    1026	   15278	     861	   78.51	   78.86	   99.56	  126.80	    1.25	12458.45	1.0e-26
CARD|AE014075.1_237159_240063 Escherichia coli 23S rRNA with mutation conferring resistance to clindamycin [Escherichia coli CFT073]	 6567881	   44228	    2904	   96.63	   99.97	   96.66	  100.03	 2533.96	6436380.03	1.0e-26
CARD|NZ_CP009828.1_497113_500039 Staphylococcus aureus 23S rRNA with mutation conferring resistance to linezolid [Staphylococcus aureus]	 3939749	   47524	    2926	   85.20	   95.56	   89.16	  104.65	 1854.54	3799440.95	1.0e-26
CARD|CU458896.1_1462398_1463901 Mycobacterium abscessus 16S rRNA mutation conferring resistance to kanamycin [Mycobacterium abscessus]	  171414	   26596	    1504	   86.04	   98.27	   87.55	  101.76	  184.67	105915.08	1.0e-26
CARD|NP_414996.1 Escherichia coli acrA [Escherichia coli str. K-12 substr. MG1655]	    1446	   21189	    1194	   74.20	   76.55	   96.94	  130.63	    1.38	17221.19	1.0e-26
CARD|AET10444.1 tetA(46) [Streptococcus australis]	  108461	   30548	    1725	   95.30	  100.00	   95.30	  100.00	   73.40	43668.69	1.0e-26
CARD|CDJ72759 Escherichia coli PtsI with mutation conferring resistance to fosfomycin [Escherichia coli str. K-12 substr. MC4100]	  266678	   30496	    1728	   87.73	   96.88	   90.56	  103.23	  211.08	187707.09	1.0e-26
CARD|AAC76539.1 mdtF [Escherichia coli str. K-12 substr. MG1655]	    4122	   55301	    3114	   78.48	   80.51	   97.49	  124.21	    1.42	44078.97	1.0e-26
CARD|BAE78082.1 mdtP [Escherichia coli str. K-12 substr. W3110]	    2921	   26036	    1467	   89.57	   92.50	   96.83	  108.11	    2.18	18452.08	1.0e-26
